status_id,status_message,link_name,status_type,status_link,status_published
833622823422420_853404504777585,Discovered emo Kylo Ren on Twitter. lol,,status,,2015-12-24 15:45:40
833622823422420_853375508113818,I got off work early! I mean I still was the last one to leave but I got off early!,,status,,2015-12-24 14:34:57
833622823422420_853292194788816,"I want for Christmas
End my ceaseless discomfort
Diarrhea stop",,status,,2015-12-24 11:30:57
833622823422420_853051484812887,Think ur cool?,Timeline Photos,photo,https://www.facebook.com/y666drasil/photos/a.836273496490686.1073741828.833622823422420/853051484812887/?type=3,2015-12-24 01:10:13
833622823422420_853033888147980,I got drunk tonight anyway. Fuck it. Fuck everything. Nothing matters. Somebody hold me,,status,,2015-12-24 00:40:04
833622823422420_852866234831412,"I asked a bi girl on tinder who her favorite new starwars character is, if she says Rey or Kylo Ren I think I have a shot",,status,,2015-12-23 18:04:53
833622823422420_852860718165297,Jk I'm going to wear a portable blanket fort,,status,,2015-12-23 17:46:58
833622823422420_852860624831973,I was asked to come in 2 hours early tomorrow. But I get to dress casual so Merry Fucking Christmas. I'm going to wear the sexiest cocktail dress I own so everybody will be super embarrassed when they pop one in there pajama pants,,status,,2015-12-23 17:46:32
833622823422420_851934531591249,"At work today my boss said I was the fastest kid she ever met and I was like ""cum on, step it up""",,status,,2015-12-22 00:47:30
833622823422420_851507848300584,One little curly q in my hair won't stay down and everybody thinks I'm a dork now,,status,,2015-12-21 08:58:10
833622823422420_851493514968684,I have to go back to work today after a 5 day vacation. Feel bad for me,,status,,2015-12-21 08:10:42
833622823422420_850266801758022,Does Tom Hardy have a hard Tommy?,,status,,2015-12-18 20:11:12
833622823422420_850131221771580,I'm just watching some guy break into a car. Like three other people have walked past and nobody cares,,status,,2015-12-18 15:57:09
833622823422420_849795558471813,I ended up eating two burgers today so prepare for some diarrhea updates tomorrow,,status,,2015-12-18 01:12:29
833622823422420_848385288612840,"I'm making a list of games to play over the holidays, give me ideas but try to keep to games I already have pls",,status,,2015-12-15 10:32:35
833622823422420_847965728654796,So I put parsley in some shit I made this weekend and it's pretty good. I take it all back,,status,,2015-12-14 14:52:25
833622823422420_847188995399136,In all of those time lapse cooking videos they always throw in a fuck load of parsley! Am I just suppose to carry that shit around with me? Wtf seriously,,status,,2015-12-13 00:28:45
833622823422420_847171272067575,Just saw a pic of me from two years ago and I looked way hotter than I look now. I now know why nobody loves me,,status,,2015-12-12 23:31:37
833622823422420_845627008888668,My favorite comic panel ever,Timeline Photos,photo,https://www.facebook.com/y666drasil/photos/a.836273496490686.1073741828.833622823422420/845627008888668/?type=3,2015-12-09 16:30:19
833622823422420_845098988941470,"The lady on the phone didn't get ""if I die my perception and therefore my only understanding of the universe dies with me, so I don't feel the need for life insurance""",,status,,2015-12-08 08:54:46
833622823422420_844657685652267,Today I hate everybody who is prettier than me. You know who you are,,status,,2015-12-07 08:19:28
833622823422420_843913799059989,If I was a super villain I would be Captain Cozems and my power would be being cozy and not leaving my apartment when my friends ask me to and making them disappointed in me tonight,,status,,2015-12-05 13:52:05
833622823422420_843850199066349,My mom picked me up because I had to go grocery shopping. Now she is shopping for Christmas lights while siphoning away my Saturday. Somebody end my suffering,,status,,2015-12-05 10:48:08
