status_id,status_message,link_name,status_type,status_link,status_published
1650072591927879_1698532270415244,did you all leave out food for the April Fool's spooky last night?,,status,,2016-04-01 00:57:12
1650072591927879_1697988030469668,"You are too fast, please take a rest...",,status,,2016-03-31 03:04:12
1650072591927879_1697752750493196,gourmet mcdouble,,status,,2016-03-30 16:33:15
1650072591927879_1697752587159879,There's 3 dudes in suits talking about philosophy beside me and its so cringy with one guy preaching and the other 2 impersonating bobbleheads. Fuck this kind of pseudo intellectual bullshit is so stupid. I hope time space collapses on your stupid accountancy firm and crushes your assets.,,status,,2016-03-30 16:32:14
1650072591927879_1697330737202064,"if you see her pronouncing different fonts with different inflections in her voice, you know she's the one.",,status,,2016-03-29 23:37:49
1650072591927879_1697240700544401,I'm only really attracted to someone who can identify different text fonts by sight. I'd like to find someone like this someday,,status,,2016-03-29 19:32:19
1650072591927879_1696804383921366,,45.media.tumblr.com,link,https://45.media.tumblr.com/a075ed0b01b990f39f0c39c71665fdd1/tumblr_nlhaunRBBb1r7j91oo1_500.gif,2016-03-29 02:58:21
1650072591927879_1696772490591222,it kinda makes me upset that i hate myself but im kinda good at piano a lil bit and that makes me wanna play more piano so thats probably a good thing,,status,,2016-03-29 01:49:47
1650072591927879_1696767680591703,admin drinks tall can by the light of a lava lamp and a scented candle from Ikea 👍,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1696767680591703/?type=3,2016-03-29 01:40:52
1650072591927879_1696766560591815,cider got me by the bot,,status,,2016-03-29 01:32:57
1650072591927879_1696766553925149,drinkin alone boiz,,status,,2016-03-29 01:32:48
1650072591927879_1696766513925153,I was rude,,status,,2016-03-29 01:32:40
1650072591927879_1696012477333890,The following user says thank you for your time and effort,,status,,2016-03-27 15:32:01
1650072591927879_1695731994028605,The following document Microsoft Windows was really nice and warm regards from Germany,,status,,2016-03-27 03:14:02
1650072591927879_1695730290695442,Everything will now be predictive texts and emails please log into your account and I will be a good time to get the best regards David and his wife and daughter are the best,,status,,2016-03-27 03:13:39
1650072591927879_1695730117362126,I think I made the girl im staying with mad she moved to another place and idk did I ruin our friendship. I guess I DID spend too long in the bath blasting Tim hecker...w/e,,status,,2016-03-27 03:12:16
1650072591927879_1695057087429429,We had 2/dogs but 2 more dogs just showed up and now we have so many of them where did they come from??? Should I call their parents??,,status,,2016-03-26 00:23:43
1650072591927879_1694931370775334,going on a trip to be a dog sitter for a weekend this is going to be a good temporary change of occupation for me i think dogs are so cool,,status,,2016-03-25 18:19:58
1650072591927879_1694791777455960,,Space Friends,link,https://www.facebook.com/yougotafriendinspace/posts/1117619858299765,2016-03-25 12:49:05
1650072591927879_1694473874154417,This feels like when you see your friends dad mowing the lawn without a shirt on for the first time.,,status,,2016-03-24 22:39:38
1650072591927879_1694472540821217,,49.media.tumblr.com,link,https://49.media.tumblr.com/054c8ec4be1ed53c2d3173b300dc9cbb/tumblr_o4jkfrmIHH1tbt5dxo1_500.gif,2016-03-24 22:35:40
1650072591927879_1693900327545105,,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1693900327545105/?type=3,2016-03-23 22:54:13
1650072591927879_1693899594211845,I licked the table at Atlantica and the server assumed I was an entertainer,,status,,2016-03-23 22:49:37
1650072591927879_1692872014314603,,Anon and his hermit crabs,link,http://imgur.com/a/SZT9Z,2016-03-22 02:00:55
1650072591927879_1692647067670431,I'm so mad I can't play basketball 🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀🏀 swoosh,,status,,2016-03-21 14:58:20
1650072591927879_1692409644360840,there's someone going full retard on the stove upstairs and it's rockin my world,,status,,2016-03-21 02:44:29
1650072591927879_1692408024361002,I just ordered some bunny plushies lol,,status,,2016-03-21 02:34:27
1650072591927879_1691750541093417,"*pushes when the sign says pull* 
oh haha silly me  ...so you voting for trump?",,status,,2016-03-19 14:22:17
1650072591927879_1691532397781898,,Pineapple Pizza Lover,link,https://www.facebook.com/permalink.php?story_fbid=1706349032982226&id=1706345352982594,2016-03-19 01:26:25
1650072591927879_1691428711125600,,Y666drasil,link,https://www.facebook.com/y666drasil/posts/900007093450659,2016-03-18 19:58:32
1650072591927879_1691285557806582,I wish avril lavine would come on the radio here so I can properly seppuku in front of these fine sushi restraunt owners,,status,,2016-03-18 15:07:05
1650072591927879_1691260151142456,"Some dumbass just ordered French fries at this sushi place 

this is the true definition of Canada and the melting pot we inhabit",,status,,2016-03-18 14:56:35
1650072591927879_1691257567809381,enjoying a delightful strawberry bubble tea in a Japanese cess pool of a restraunt that actually I sort of like what's up,,status,,2016-03-18 14:52:25
1650072591927879_1691255011142970,I used to hate strawberries because of some gross old candies my grandmother used to feed me fucking bitch ruined my life,,status,,2016-03-18 14:47:17
1650072591927879_1691254724476332,eating sushi and writing down different kinds of bread I enjoy,,status,,2016-03-18 14:45:46
1650072591927879_1691254277809710,so roomie that's been giving me grief told me today he's moving to Manitoba to hangout with old Dutch ketchup chips and I'm super OK with that cause I was talking to a fitness model online and she wants his room so lol what is happening,,status,,2016-03-18 14:44:22
1650072591927879_1690633831205088,do people who shoot things as a career in the army play videogames like call of duty or is that ptsd triggers or whatever,,status,,2016-03-17 02:27:07
1650072591927879_1690633664538438,is there any military people around when you need them??,,status,,2016-03-17 02:26:02
1650072591927879_1690532014548603,loser 20-something shreds the sidewalks and then eats shit and shreds the fuck out of his only work pants gg planet earth,,status,,2016-03-16 19:10:25
1650072591927879_1690531334548671,loser 20-something tries to learn to skateboard,,status,,2016-03-16 19:06:55
1650072591927879_1690382744563530,all shaved up like a baby calf,,status,,2016-03-16 11:16:35
1650072591927879_1689801301288341,,,status,,2016-03-15 03:25:21
1650072591927879_1689800981288373,"The people I live with are animals. There's legit mould in bowls of food that have been on the counter for weeks... Coffee table is covered in weird stuff and weed... I have already cleaned this mess multiple times and I'm just going to sit back (except for asking them to fix it when I see them) and let this one happen... 
BUT I leave a mirror in the bathroom and get a huge passive aggressive note written across it with dry erase.

Can't catch a break and can't cook dinner. Im pretty sure I've been fasting but not on purpose. 

Fuck the modern world.",,status,,2016-03-15 03:22:53
1650072591927879_1689375894664215,it smells like toast in here and I'm loving it,,status,,2016-03-14 02:45:56
1650072591927879_1689375367997601,I'm so scared I have a disease and Ive never even did it like maybe I just cut my hand on the wrong thing but every symptom i ever have points to HIV so if I'm positive I fucking called it,,status,,2016-03-14 02:44:16
1650072591927879_1689196894682115,,Nihilist Memes,photo,https://www.facebook.com/nihilistmemes/photos/a.583984671716496.1073741827.583969258384704/927541377360822/?type=3,2016-03-13 14:09:28
1650072591927879_1688929318042206,Lol i wonder if there's a porn where a girl gets banged with an Olive Garden breadstick,,status,,2016-03-12 21:13:18
1650072591927879_1688898468045291,everyone in my store is black and they're all playing electric drum kits and rapping I feel like I'm about to be in a viral ghetto meme vid This is the best day of my life,,status,,2016-03-12 18:26:58
1650072591927879_1688834464718358,There's an old man moaning while he eats at the table across from me. He either really likes that chicken sandwich or he's remembering a time before his wife was drafted into the skeleton war,,status,,2016-03-12 14:46:07
1650072591927879_1688515994750205,Full Nelson Mandela,,status,,2016-03-11 23:30:30
1650072591927879_1688191004782704,all i am is just a ratboy,,status,,2016-03-11 04:13:36
1650072591927879_1688170438118094,,Profanity,link,https://www.facebook.com/profanity666/posts/1546774462289515,2016-03-11 03:00:00
1650072591927879_1688140341454437,rihanna mumbles as much as I do but she gets paid for it and I just get left out at parties,,status,,2016-03-11 00:20:52
1650072591927879_1688137278121410,does anyone still say fuckboy? it was popular for a few months last year now it just sort of makes you sound like a real turd lol,,status,,2016-03-11 00:04:09
1650072591927879_1687339661534505,prooobably going to die and I'm kind of scared but w/e it happens I guess,,status,,2016-03-08 22:51:19
1650072591927879_1687339558201182,I literally just shit a whole tub of blood,,status,,2016-03-08 22:50:44
1650072591927879_1687087338226404,"ok so it was true, best buy sent me a SECOND mouse in addition to the one I already got... i haven't paid for any of these. 

the guy just called me and was like ""yo you want a new mouse""
surrrrrre why not BUB",,status,,2016-03-08 04:11:19
1650072591927879_1686990154902789,if you repeat anything enough times in 4/4 it sounds like song but not too many times or it doesnt sound like a song anymore so watch out be careful,,status,,2016-03-07 19:56:48
1650072591927879_1686940084907796,*writes and performs an improv drone set*,,status,,2016-03-07 16:05:44
1650072591927879_1686939978241140,upsuisidedown,,status,,2016-03-07 16:04:59
1650072591927879_1686939778241160,yeah i can tell these croissants arent made with real butter you can just tell just taste it wow its so bad why would you use something other than real butter wtf are you DAFT,,status,,2016-03-07 16:04:21
1650072591927879_1686939431574528,the new dance craze the 1080p neckspin its in all the ghetto vine meme vids,,status,,2016-03-07 16:02:31
1650072591927879_1686939221574549,I feel wasteful,,status,,2016-03-07 16:01:41
1650072591927879_1686939181574553,I want to leave abruptly,,status,,2016-03-07 16:01:19
1650072591927879_1686935681574903,,I'm Going to Kill Myself II: The Revival,link,https://www.facebook.com/suicideshitpost/posts/1568526233463373,2016-03-07 15:44:50
1650072591927879_1686907711577700,,Donald J. Trump,link,https://www.facebook.com/DonaldTrump/posts/10152175316785725,2016-03-07 14:05:09
1650072591927879_1686020778333060,,Sent From Web,link,https://www.facebook.com/SentFromWeb/posts/1279812092036170,2016-03-05 03:15:23
1650072591927879_1685634228371715,Unemployed drug addict,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1685634228371715/?type=3,2016-03-04 02:36:04
1650072591927879_1685503755051429,A woman older than my mother just explained Hip hop to me. She's really into it.,,status,,2016-03-03 16:02:48
1650072591927879_1685487165053088,"Walk into work... Awkwardly quiet. 

So I Put on some new stuff cause Lucy Dacus just came out with a nice album and I felt like it would be alright for a music store. 

The annoying autistic show promoter guy that I work with pretty much says ""wow I didn't want to listen to this at all. I don't know if I could even call this music... I'm going to turn it off this is bad""

Sorry we don't all listen to CCR in 2016 

It's back to being awkwardly quiet. 
 I can hear him Breathing on the other side of the room.",,status,,2016-03-03 14:35:38
1650072591927879_1685194991748972,bestbuy just told me theyre totally going to send me that mouse #nice,,status,,2016-03-02 15:08:46
1650072591927879_1685192555082549,,Surface Reality Memes,photo,https://www.facebook.com/jimihendrixofcourse/photos/a.384562765072308.1073741828.384561945072390/465810983614152/?type=3,2016-03-02 14:53:11
1650072591927879_1685192371749234,kanye should make a shitpost fb page and really nail it to the public postin all his nasty cummies all over the web,,status,,2016-03-02 14:51:21
1650072591927879_1685191965082608,when did kanye west find weird twitter and why is he only trying to imitate it now,,status,,2016-03-02 14:50:48
1650072591927879_1684863205115484,"Bestbuy just called me about sending me a new magic mouse.... I already got it... 
Plz send me a new one and fuck yourselves over.",,status,,2016-03-01 14:15:23
1650072591927879_1684548051813666,,Deranged WikiHow Image.,photo,https://www.facebook.com/Wikihow.image.macros.1/photos/a.794433440633176.1073741827.794425810633939/976126635797188/?type=3,2016-02-29 13:26:47
1650072591927879_1684528271815644,Sickness update: fever finally broke this morning. Got all sweaty like a ham,,status,,2016-02-29 12:36:32
1650072591927879_1684305041837967,"it blows my mind how so many people think smoking weed doesnt give you cancer. 

it legit deposits a form a tar into your lungs. 

thats why I eat the stuff, straight up.
don't have to deal with the smell or the dirty needles. perfect",,status,,2016-02-28 20:09:30
1650072591927879_1683930571875414,sickness update: I am dying in bed and everything hurts. been here since 9pm last night,,status,,2016-02-27 17:51:34
1650072591927879_1683666858568452,"I'm in bed with a fever, if you wanted an update on what I was doing idk.
My toes are perpetually cold. :/",,status,,2016-02-26 23:52:05
1650072591927879_1683582878576850,"Hey, I'm back up to 666 likes.",,status,,2016-02-26 16:09:25
1650072591927879_1683315131936958,there's been a hamburger in my pocket since 2pm,,status,,2016-02-25 21:11:51
1650072591927879_1683314441937027,There's a lady just walking around my store and crying her eyes out so casually,,status,,2016-02-25 21:09:06
1650072591927879_1683313401937131,"Is there a way to attach my penis to a water pump so I could just pee forever? 
I think this is what I was meant to do with my fleeting time on this planet.",,status,,2016-02-25 21:02:26
1650072591927879_1683312978603840,I love peeing,,status,,2016-02-25 20:58:21
1650072591927879_1683261785275626,"The west 49 was going out of buisness and I bought a skateboard for 15 dollars. I think that's what I'm going to try to do over the summer, learn to riiide",,status,,2016-02-25 18:16:27
1650072591927879_1682919181976553,this comic is me,Owlturd Comix,photo,https://www.facebook.com/owlturdcomix/photos/a.248552535284688.1073741825.218730561600219/658394617633809/?type=3,2016-02-24 14:23:51
1650072591927879_1682908685310936,,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1682908685310936/?type=3,2016-02-24 13:35:09
1650072591927879_1682116955390109,genuinely hate being awake but i have to be cause thats where the internet is,,status,,2016-02-21 23:42:35
1650072591927879_1682012362067235,sleepover,,status,,2016-02-21 14:40:51
1650072591927879_1681415852126886,I never work and I never care #edgy,,status,,2016-02-19 17:33:57
1650072591927879_1680547062213765,my phone autocorrects kanye to lame,,status,,2016-02-17 04:00:54
1650072591927879_1680546935547111,"A lot of pages re changing their pics to a spoof of that kanye west album cover. I sort of want to do it too but fuck that I'm so lazy even if it is simple. 

also, screw that shiiiit",,status,,2016-02-17 03:59:53
1650072591927879_1680211968913941,I should be working on music and trying to do things I like instead of playing this god awful game.,,status,,2016-02-16 04:31:06
1650072591927879_1680211838913954,"I've been playing so much league of legends lately. Someones I'll have auditory hallucinations of the gold sound or other things. I think I'm addicted. :/ 
I'm so bad tho so I can't really justify it.",,status,,2016-02-16 04:30:22
1650072591927879_1680190062249465,sometimes I wish I had a fat dog so I could feed it all this pizza crust I don't eat,,status,,2016-02-16 02:08:33
1650072591927879_1680136868921451,muscular men talking about how good it feel to poop but think anal sex is probably the most unpleasing thing,,status,,2016-02-15 22:05:41
1650072591927879_1679464112322060,"when I was a kid I couldn't tell the difference between dreams and reality and I kept having mundane dreams about myself getting good grades in an upcoming test or myself getting the cool toy at mcdonalds or one time I got a game boy advance. 

but most nights I'd wake up and it would be gone like it was stolen or something and I'd search the house. nothing.

I kept a drawer in my dresser(top right). with things that were ""too good to be true"". i'd put all the stuff that had the potential to disappear and I'd check it everyday before and after I went to sleep. 

sometimes stuff would be missing and I knew that entire day was a dream. It was very frustrating. 

one day I put my favourite gameboy game(PowerQuest) back in the drawerr and It turned out to be missing... I dreamt it up. I got that game a year ago for my birthday. that entire year was a fucking dream. holy shit. freakout. I couldnt breathe. sitting on my bed bawling my eyes out. went to sleep. sucked it up. 

 i tried to stay awake as long as possible because I didn't know who would wake up the next day. 

went to school like nothing happened, avoided friends.
councillor noticed and  i just kind of hung out with him everyday like a fucking idiot.

I stopped using the drawer, I didn't want to know anymore.

my entire life is a fucking waste of time. 

some few years later(maybe 3), the school takes us skiing. this was the first time I've ever been skiing so I'm pretty pumped. I never use my boots and never put them on in the entryway. havn't done that since I played in the snow as a (smaller)kid... I can't find my gloves and feel around for them between the shoeracks 
I feel a nintendo cartridge. 
I froze. 

everything comes back to me, I sit there in shock almost sniffing tears again. 
(i'm a baby, I cry a lot. I was a very emotional kid.) 
then I laughed. 
who the fuck

TURN OUT I JUST FUCKING DREAMT THAT I PUT IT IN THE DRAWER THAT NIGHT WHEN I REALLY JUST MISPLACED IT UNDER THE DAMN SHOERACK

I was so mad at myself hahaha

oh well, it's a thing. 

I was rush typing this so I guess I'll just leave all the typos till i have the energy to correct them :/ GG GL",,status,,2016-02-14 01:31:54
1650072591927879_1679454642323007,"once I took mushrooms and cried an entire 4 hours back home cause I thought everyone I knew secretly hated me.
but who hasn't done that, really?",,status,,2016-02-14 01:00:37
1650072591927879_1679454472323024,what if every experience I've ever had was just my brain remembering my life wrong,,status,,2016-02-14 00:59:19
1650072591927879_1679454428989695,I'm probably just not funny and my brain is remembering my life wrong,,status,,2016-02-14 00:58:54
1650072591927879_1679454402323031,the entire time i was writing that sour post about that guy i was coming up with funny witty things to write but just needed to get down my thoughts first but now I'm trying to remember them and I can't at all. ugh this is so frustrating.,,status,,2016-02-14 00:58:38
1650072591927879_1679454108989727,"so I straight up saw a guy I know and talk to from work at the movie theatre today and looked him dead in the eye as he walked past me and said he name and waved... you can't miss that. 

he looks at me and looks away without even acknowledging me. 
this is the second time in public this has happened... before i wrote it off as a ""he didn't see me, it's cool""  but now i'm feeling more like... wow, what an asshole... and I kind of liked that guy before.

 I was the ONLY one who show'd up to his gig when he did a Facebook request a few months back. (mostly cause I was desperate and looking for friends.)

but w/e fuck this dude
only a little sour",,status,,2016-02-14 00:56:05
1650072591927879_1678992689035869,born a future corpse,,status,,2016-02-12 15:58:16
1650072591927879_1678703832398088,,Y666drasil,link,https://www.facebook.com/y666drasil/posts/879218325529536,2016-02-11 17:36:12
1650072591927879_1678516329083505,*is a girl* bet you faggots didn't see that coming,,status,,2016-02-11 04:17:00
1650072591927879_1677864579148680,"I'm actually really scared of where I live now. I have to walk on eggshells and hide in my room. This is no longer a safe space.
I'm looking for a new place. 

and I just got my new desk too :/ oh well",,status,,2016-02-09 05:10:50
1650072591927879_1676939735907831,yoooo someone just dropped $50 on my bandcamp wtf this is fucked up,,status,,2016-02-06 09:28:25
1650072591927879_1676868105914994,,Sent From Web,link,https://www.facebook.com/SentFromWeb/posts/1260312677319445,2016-02-06 04:58:39
1650072591927879_1676853069249831,"installed league of legends to play with a friend and no I want to play again, am I broken?

seriously, he rage quit after 1 game and I'm sitting here like 
""wow I actually had fun, is there something wrong with me? am I supposed to be mad a this?""",,status,,2016-02-06 03:52:53
1650072591927879_1676819352586536,just took a snapchat of a snapchat and now i hope my friends think I'm witty cause the snap I snapped was pretty funny (y),,status,,2016-02-06 01:37:27
1650072591927879_1676749379260200,you could tell she was interested because her braces shined just a little bit brighter,,status,,2016-02-05 19:04:12
1650072591927879_1676749309260207,watching an overweight bald man flirt with an underaged redheaded girl cashier at Walmart. Wow he's really being aggressive.,,status,,2016-02-05 19:03:31
1650072591927879_1676505779284560,"milo stopped liking my posts, it's either my stuff is getting progressively less funny or he died. I'm worried about him.",,status,,2016-02-05 01:03:47
1650072591927879_1676505059284632,someone named milo is liking all my posts and i've tried to get his attention already and all i want to do is talk to him,,status,,2016-02-05 00:59:21
1650072591927879_1676503219284816,"Hi Milo, I like your profile picture. I really enjoy that movie. I hope you liked the song, thanks for the like. :)",,status,,2016-02-05 00:49:40
1650072591927879_1676177705984034,Facebook makes me feel lonely sometimes,,status,,2016-02-04 03:26:57
1650072591927879_1676177309317407,I made another unboxing mail video today but I'm too lazy to edit it,,status,,2016-02-04 03:24:19
1650072591927879_1676177109317427,*clap*,,status,,2016-02-04 03:22:59
1650072591927879_1676176862650785,if all men were rapists I wouldnt be a virgin,,status,,2016-02-04 03:21:55
1650072591927879_1676176735984131,public meat,,status,,2016-02-04 03:20:52
1650072591927879_1676176715984133,I ate a pound of expired meat again and now I have a head ache woah,,status,,2016-02-04 03:20:35
1650072591927879_1676176352650836,"""I saw these cool underwear with little pockets for all your jingly bits im gunna buy them lol"" - me last week on amazon",,status,,2016-02-04 03:17:53
1650072591927879_1675864369348701,I'm just happy to be a contact on your phone,,status,,2016-02-03 02:52:09
1650072591927879_1675864346015370,"I have a lisp and sometimes I hear it in recordings and I get really sad about it. partly why I put heavy effects on my voice when it's recorded. helps me mask my deep seeded shame. 

also why i don't make youtube videos often...",,status,,2016-02-03 02:51:57
1650072591927879_1675821972686274,"return home and received an interesting lecture on the upcoming products in the old dutch potato chip line, i got to sample some prototype chips. some would say i'm ahead of the chip game",,status,,2016-02-02 23:47:03
1650072591927879_1675751932693278,is it okay to be really into skater punk but not knowing how to skateboard? asking for a friend,,status,,2016-02-02 17:31:39
1650072591927879_1675556396046165,one time my dog peed on my gamecube and I cried,,status,,2016-02-02 03:39:05
1650072591927879_1675463462722125,if you're ever sad just close your eyes and listen to the soothing sounds of the rope tightening and the chair being kicked out from underneath you,,status,,2016-02-01 19:53:05
1650072591927879_1675229099412228,acoustic guitars strumming and a glockenspiel play in the background while a small animal does the unthinkable,,status,,2016-02-01 04:06:50
1650072591927879_1675224652746006,"Sometimes when i'm not paying attention I'll clap once, just once, and a really loudly.  I hope my coworkers aren't too annoyed by this. maybe they haven't noticed yet...  it's kind of like i'm trying to sync up some video/audio somewhere but forget afterwards.  

is my subconscious filming a movie with some audio sync problems I'm not fully aware of?",,status,,2016-02-01 03:41:05
1650072591927879_1675224056079399,nice job guys you really pulled through on this one,,status,,2016-02-01 03:37:03
1650072591927879_1675223722746099,saying jk at the end of your best friends heartfelt eulogy,,status,,2016-02-01 03:34:58
1650072591927879_1675223559412782,"*drinks a container of juice*
I think I'm probably gay wow this sucks",,status,,2016-02-01 03:34:07
1650072591927879_1675172046084600,"Taking to a person I like via text but i keep sending snapchats hoping they will send one back... They always reply via text and I'm over here like..
 Fuck I just wanna see what u look like cause I forget fuck",,status,,2016-01-31 23:05:57
1650072591927879_1675090452759426,,Anxiety Online,video,https://www.facebook.com/anxiety0nline/videos/1751562611733766/,2016-01-31 17:36:58
1650072591927879_1675084046093400,eating stale old dutch tortilla chips without anything cause im too poor for salsa,,status,,2016-01-31 16:49:39
1650072591927879_1675080059427132,,,video,https://www.facebook.com/Dru6s/videos/1675080059427132/,2016-01-31 16:26:27
1650072591927879_1674837259451412,"I just suck DICK because it's FUNNY
i aint GAY bro 
hjust helpin the fam out BRUH",,status,,2016-01-31 02:57:44
1650072591927879_1674701819464956,"If you were at the given a salad at the Hilton, (which has a nice restaurant).. And at the bottom of the salad there's this large piece of lettuce. Seems like its just the aesthetics of the salad.. but someone was to tell you to cut it and eat it.  Doesn't seem right. 

Do you cut it and eat it? or do you waste the food and just leave it. 

 This is a hard question for me. 

""This is the Hilton, you don't cut the salad.""",,status,,2016-01-30 19:39:48
1650072591927879_1674693642799107,"There's a really drunk guy playing metal guitar across the room and I can't get him to leave. 

I've tried asking, im out of options",,status,,2016-01-30 18:55:40
1650072591927879_1674312896170515,"""I used to hang out with Andrew when he first moved here. He's like this tall and hollow... He cries alot"" 

Legit think the little girl I'm sitting across from is talking about me",,status,,2016-01-29 15:53:33
1650072591927879_1674309669504171,"I havnt been to McDonalds since October, and fuck I forgot how depressing this place is. Potential drug deals staring me down, a group of homeless huddling in the corner, a dude with a face tattoo just being himself and a few defeated looking  humans haunting the dancefloor. 

This place is totally where I'd end up if I admin'd Sent From Web #shoutout",,status,,2016-01-29 15:38:30
1650072591927879_1674308926170912,"Someone called me a nark in that last post, am I being totally narcoleptic right now? 
Sorry bruh",,status,,2016-01-29 15:31:43
1650072591927879_1674307436171061,just made eye contact with a potential drug dealer,,status,,2016-01-29 15:23:25
1650072591927879_1674098869525251,,Nihilist Memes,photo,https://www.facebook.com/nihilistmemes/photos/a.583984671716496.1073741827.583969258384704/902058983242395/?type=3,2016-01-29 04:34:13
1650072591927879_1674072669527871,A tupperware container that someone microwaved tomato sauce in and now it has a permanent red tinge.,,status,,2016-01-29 02:44:52
1650072591927879_1674054639529674,"still haven't bought food, I had pizza at lunch but now I have nothing. 
This is the usual rollercoaster that is my life. 🔪",,status,,2016-01-29 00:57:12
1650072591927879_1673789496222855,I haven't eaten and I'm hungry and I haven't bought food and I think I'm just going to fuck right off,,status,,2016-01-28 04:14:47
1650072591927879_1673708629564275,risk it for a biscuit,,status,,2016-01-27 19:32:16
1650072591927879_1673700139565124,"Someone just gave me 4.00 for that song I put up for free on bandcamp. That actually makes me feel really good. 

Not because of the money. I could care less about that.... It's the fact someones willing to go through the process of actually paying for my music. Feels weird.",,status,,2016-01-27 18:36:36
1650072591927879_1673624966239308,,,video,https://www.facebook.com/Dru6s/videos/1673624966239308/,2016-01-27 12:10:30
1650072591927879_1673485279586610,,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1673485279586610/?type=3,2016-01-27 11:06:01
1650072591927879_1673485552919916,,555,link,https://www.facebook.com/1650072591927879/posts/1673485552919916/,2016-01-27 01:56:00
1650072591927879_1673478972920574,,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1673478972920574/?type=3,2016-01-27 00:06:47
1650072591927879_1673388692929602,sometimes wish I was a black dude so I could say whatever I wanted on social media and not be called out for being a skinny white boy.,,status,,2016-01-26 15:39:06
1650072591927879_1673100866291718,I usually don't screenshot snapchats unless It says dru6s in it somewhere or is a sexualized pic of ur pubes or something.,,status,,2016-01-25 17:25:03
1650072591927879_1673089806292824,These books smell like cinnamon,,status,,2016-01-25 16:03:00
1650072591927879_1673088769626261,All food the texture of cheese,,status,,2016-01-25 15:54:42
1650072591927879_1673081559626982,on Craigslist looking for plants,,status,,2016-01-25 15:18:54
1650072591927879_1673066362961835,Ground folk don't know what they're missing up here its crazy dude,,status,,2016-01-25 14:29:50
1650072591927879_1673065966295208,"I'm currently standing on a ladder, nice",,status,,2016-01-25 14:27:05
1650072591927879_1673065702961901,all things involving my name are digital because yadda yadda no one physically likes me yadda yadda kill me my life sucks the big one or whatever page admins always talk about,,status,,2016-01-25 14:26:04
1650072591927879_1673051829629955,,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1673051829629955/?type=3,2016-01-25 13:22:47
1650072591927879_1672954389639699,"Just bought a record, some underwear, a power bar, a book and an enema bulb off amazon feeling pretty weird about it. 

Man, those amazon guys are probably fucked up with how many weird af orders they have to fulfill. My order isn't even the tip of this iceberg... Probably some funny stories.

I imagine their shit posting page has a bunch of likes and stuff.",iceberg.pr,link,http://iceberg.pr/,2016-01-25 06:36:57
1650072591927879_1672953769639761,"masturbates with skill and precision.

A master perfects his art through vigorous practice, training, nd exercise.

This is some high octane ass shit",,status,,2016-01-25 06:32:11
1650072591927879_1672843726317432,i'm going to make a compilation of all my shit snapchats and upload it someday. you guys seem to like them,,status,,2016-01-24 19:59:07
1650072591927879_1672378233030648,I'm trying to call in sick to work but my manager isn't replying to my dick pic,,status,,2016-01-23 10:37:04
1650072591927879_1672225956379209,"I ripped a belt loop on the only pair of jeans i currently own, 
fucking casual",,status,,2016-01-22 22:11:33
1650072591927879_1672112816390523,I didn't get an email yet and it has been more thn 12 hours. wow I think I just got dumped,,status,,2016-01-22 12:40:39
1650072591927879_1672109556390849,Just had an argument about U2 with a coworker. He was really into them... Why are they still a thing?,,status,,2016-01-22 12:25:00
1650072591927879_1672102793058192,Un,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1672102793058192/?type=3,2016-01-22 11:59:39
1650072591927879_1671993713069100,"just had my dick sucked by a borderline stranger lol 

i gave them my email address, 
I hope they email me :(",,status,,2016-01-22 04:23:17
1650072591927879_1671949949740143,"cute and nice posts ready for you if you wanna get into that or something idk its up to you, really",Y666drasil,link,https://www.facebook.com/y666drasil/posts/868129619971740,2016-01-21 23:36:52
1650072591927879_1671877789747359,"My main account is still banned on Facebook for a bit, I'm collecting donations of tears to help pay for all these secondary accounts I've accumulated.",,status,,2016-01-21 16:13:03
1650072591927879_1671663256435479,more,Timeline Photos,photo,https://www.facebook.com/Dru6s/photos/a.1650101151925023.1073741828.1650072591927879/1671663256435479/?type=3,2016-01-20 23:35:34
1650072591927879_1673194269615711,,444,link,https://www.facebook.com/1650072591927879/posts/1673194269615711/,2016-01-19 15:00:00
1650072591927879_1671037573164714,"i am wearing long johns and theyre like see through and i didnt noticed till after i was talking to someone in the hallways for like 20 mins and now i think they know what my penis looks like but it's not like im ashamed or anything its just like oh sweet, glad you had that experience i hope this brings us closer and we can become friends from this situation",,status,,2016-01-19 01:52:06
1650072591927879_1670754263193045,My body is an aquarium,,status,,2016-01-18 13:55:08
1650072591927879_1670753903193081,"Coughin up that good ole red stuff, yeea",,status,,2016-01-18 04:08:02
